# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
6906	157.900
3726	158.400
11898	158.600
514	159.300
1866	159.900
4806	159.400
5846	159.200
7878	159.100
11814	160.200
11678	161.600
7982	164.000
10162	166.900
3410	167.600
190	169.500
4314	169.700
10370	172.900
4406	175.400
5018	177.000
4910	177.700
10074	177.300
12230	179.900
30	182.700
2558	184.400
3014	184.500
8242	184.700
8254	184.100
9098	184.900
9286	184.900
9622	184.500
4930	186.400
11762	188.500
12106	188.900
1050	189.300
12378	190.300
4586	191.100
10006	192.700
12118	192.200
12142	194.500
2766	200.700
6414	200.200
7874	200.800
11662	200.600
12006	200.600
66	201.400
7230	201.200
5114	202.400
9590	202.600
9730	204.500
4178	211.700
4634	212.000
9982	211.600
11498	211.100
2	213.000
610	212.900
2602	213.000
3478	212.400
390	213.400
2258	213.800
3446	213.500
6226	213.700
9394	213.300
10242	214.000
10682	213.700
10950	213.900
7154	214.800
1266	220.000
8626	220.900
10010	220.900
4410	223.000
7054	223.600
5430	224.500
298	226.400
390	226.400
1334	226.400
1514	226.700
7582	226.800
9902	226.600
4466	227.500
4750	228.400
8990	228.500
10114	228.500
11266	228.600
438	229.400
4166	233.300
10114	242.500
8030	243.200
8118	243.600
2346	244.400
8674	244.900
9086	245.200
234	250.700
1742	250.100
1926	250.700
4086	250.100
3826	253.400
3998	255.900
9734	256.900
12238	256.600
4218	257.300
4446	257.900
8698	257.800
9158	257.900
9234	257.100
10346	257.700
9950	258.600
11086	258.500
10370	260.400
1090	264.300
11778	264.400
2034	266.600
11062	266.800
682	267.600
8578	268.000
54	269.200
178	269.500
4750	269.900
6286	269.800
7914	270.500
2158	271.600
8910	271.500
3362	272.800
9542	273.000
9342	273.600
2342	274.900
9730	274.600
1754	275.600
9414	275.400
2866	276.200
6938	276.700
8674	276.600
234	277.800
4634	277.300
58	281.800
12450	282.300
4914	284.500
11578	286.700
6298	287.200
2894	293.600
3986	294.100
4102	294.700
5942	294.500
9058	294.400
8074	295.600
8890	296.900
12102	296.500
6314	298.200
11074	299.200
11474	299.200
6294	301.300
898	302.900
7638	304.700
6102	306.600
5510	308.000
6826	307.500
810	308.500
4790	309.000
10430	308.600
12126	308.500
12226	308.300
5070	309.100
10490	309.200
3794	310.100
262	311.700
9374	312.200
11794	313.200
1646	315.200
2790	317.300
1110	318.500
10642	318.900
2362	319.400
3882	319.900
7090	319.300
11110	319.700
3374	320.300
11562	320.200
6330	324.900
7310	325.800
7546	325.700
7706	325.800
574	326.900
10070	327.500
11190	330.600
1514	331.200
8142	338.000
3658	340.200
4042	340.100
4782	340.800
5782	340.500
5358	341.300
6982	341.800
7614	341.400
9990	342.200
12450	345.800
1198	348.800
4154	349.000
6074	348.300
1830	349.800
9094	349.800
11166	349.800
4274	350.300
8522	355.900
3718	356.600
10034	357.000
530	357.700
5374	357.600
4526	358.600
8854	359.000
10126	358.700
10874	358.900
1386	359.300
2874	359.100
3442	359.400
1726	362.000
6330	361.700
11030	361.300
12162	361.200
1782	362.400
6894	365.700
2734	367.200
6010	368.500
2834	369.700
11930	369.700
1046	370.100
9094	372.100
7222	375.400
682	376.900
8858	377.700
10234	377.100
12022	377.900
7058	379.300
9286	380.200
10726	380.300
11410	380.300
1642	381.100
10658	383.700
3842	385.400
5946	391.400
2754	393.000
8726	392.500
8934	392.900
642	393.200
6234	393.600
10434	394.000
10846	393.800
1790	394.200
3634	394.200
3954	396.900
3458	398.900
7134	399.900
12438	400.500
1534	401.300
11114	402.900
8298	404.600
6166	406.300
6666	408.200
454	410.900
4374	410.700
490	411.200
2890	412.200
7022	413.100
8650	414.100
12310	416.500
11042	417.300
530	418.400
1910	419.000
7978	422.700
8566	422.800
10702	422.400
3930	425.400
1730	426.300
8470	426.900
9142	426.300
7182	427.800
9654	427.400
10298	427.500
7574	428.100
8950	428.700
2318	429.800
902	430.700
10706	430.500
12278	430.700
7586	431.500
5738	433.500
138	435.400
5006	435.200
7030	437.200
2786	438.800
10750	438.400
10182	440.000
11294	439.800
8786	442.600
210	443.200
6314	443.600
358	445.800
5770	445.700
294	446.400
1330	447.400
98	448.800
2966	450.900
8882	450.300
3422	453.100
8174	454.000
12046	453.400
3298	454.100
11298	454.500
574	457.000
2550	456.500
11110	456.100
7902	465.700
11490	467.100
5146	470.700
5042	473.800
7054	473.800
4226	474.400
10642	474.100
9822	475.900
3342	476.100
8450	477.100
12478	477.700
6210	481.600
8634	484.300
9602	485.300
10562	485.900
410	486.700
2214	486.300
2978	486.700
3878	486.200
12334	486.200
9938	487.800
2338	490.300
678	491.500
9218	492.100
2970	493.800
5802	495.400
3626	496.300
5222	496.900
5934	496.400
9166	496.900
12014	496.200
2926	497.800
6330	497.700
6746	497.900
138	498.600
3838	498.900
258	499.100
12338	499.900
6478	500.100
8270	500.400
6846	503.300
7970	504.700
9850	504.200
11346	505.200
9750	506.700
6894	511.900
3958	512.500
10390	512.700
3454	513.500
2318	521.800
9022	521.100
1970	522.300
8794	522.900
11686	522.100
6946	523.800
10210	524.000
10562	523.300
10654	523.600
8190	524.400
10398	524.400
3618	532.500
698	538.700
11530	538.200
1574	539.900
9774	539.500
4258	543.400
5422	543.900
8562	543.800
7746	544.800
8482	544.700
262	545.300
4826	545.900
5646	545.500
7322	545.200
7454	545.900
8066	545.300
2002	547.600
3838	547.800
8550	547.900
7346	549.100
6494	554.300
4266	555.800
7290	555.500
2546	556.700
10210	556.400
10070	557.300
10086	557.400
8306	560.200
4358	566.000
10230	565.600
3350	566.600
5334	566.300
10962	568.000
8550	574.500
7714	575.400
10310	575.400
11346	575.500
1674	576.400
3406	576.100
12002	576.900
2002	587.700
4078	588.000
9342	588.900
11754	589.000
5182	589.200
10562	589.400
4926	590.400
10034	590.200
2250	595.900
2386	595.100
4690	595.200
394	598.000
9394	597.800
9818	597.800
10890	597.400
950	599.000
2654	598.500
10878	599.000
826	599.300
990	599.800
2206	600.000
4234	599.900
8874	599.500
1186	600.600
5318	600.500
8522	600.400
10190	600.300
1602	601.400
10834	603.700
9226	605.300
9734	607.100
3830	608.300
4486	609.900
9186	609.700
1866	610.900
4802	610.800
6798	610.600
602	612.000
2214	612.000
7174	611.200
1430	612.600
3994	612.400
8550	612.300
9250	612.200
10398	613.000
3730	613.800
4042	613.800
5346	613.800
7534	614.000
7634	613.600
7722	613.100
7946	613.900
10150	613.900
10854	613.400
2426	614.600
3850	614.100
12062	614.100
12358	614.100
6478	620.800
10146	621.600
1538	622.500
1090	626.900
1590	626.500
10846	626.300
3462	630.200
6946	632.000
2870	633.400
6454	634.700
7114	637.000
9306	637.500
1586	638.500
11438	640.000
4314	643.200
5726	643.900
8190	646.300
11238	647.900
7434	651.000
10250	650.200
11662	651.900
1970	660.500
3222	660.300
6670	660.800
2754	662.500
954	664.900
7058	664.900
11990	664.300
2814	665.100
5786	665.600
7854	665.900
8554	665.100
9174	665.200
4518	666.600
6994	666.900
7346	666.700
262	667.400
5142	667.900
6046	667.800
10098	667.700
2082	668.200
11886	669.400
11654	674.100
5186	675.100
8594	675.800
1478	679.000
8754	678.600
3642	680.100
4830	680.100
506	682.500
3670	682.900
6354	682.800
8910	682.600
602	683.700
3882	683.800
8286	683.900
9666	683.900
9854	683.100
11506	683.900
6598	684.100
7838	684.200
8522	684.300
9694	684.100
2478	686.900
1318	687.900
9318	689.300
1942	690.400
8618	692.800
12250	692.400
6210	694.100
11058	694.500
11974	695.000
2766	699.400
2918	706.400
8834	706.100
4862	707.300
378	708.800
1734	709.100
12062	711.900
11086	716.000
2106	716.300
446	717.300
1402	717.700
3982	717.500
9690	717.100
9570	718.700
11038	718.600
9194	719.400
11330	719.100
2210	720.600
3046	720.500
4934	724.000
8966	724.600
2662	725.600
990	727.600
3502	728.400
9722	728.400
10082	728.100
12334	728.800
1098	729.500
4486	729.600
5482	729.200
9286	732.600
3410	733.400
7442	734.600
9918	735.200
11594	735.800
12114	735.800
5646	737.000
7666	739.600
9186	745.800
12070	746.200
5262	749.100
5730	749.300
1722	750.300
3330	750.100
7926	750.100
642	751.500
2902	751.500
6258	751.700
8574	751.100
8794	751.300
10146	752.200
9990	754.000
7978	754.500
10730	754.600
2	756.500
7862	756.200
2422	758.200
6942	760.000
1342	760.100
2286	760.800
3170	760.200
8958	760.800
9414	760.700
9918	761.000
11230	761.100
2558	765.800
3838	765.900
5482	766.800
5766	766.800
262	767.700
374	767.500
646	768.000
1238	767.800
1874	767.800
3306	767.800
3958	768.000
5074	767.800
5126	768.000
5470	767.800
5622	767.500
9090	767.800
9130	768.000
9238	767.700
9562	767.900
11530	767.900
12398	768.000
1370	768.100
1610	768.700
1902	768.100
2050	768.700
2282	768.800
2718	768.200
3750	768.600
3994	768.600
4230	769.000
4870	768.800
5414	768.200
5922	768.700
6550	768.700
6650	768.700
6834	768.700
8670	768.500
9474	768.800
9918	768.700
11318	768.600
12206	768.600
9090	783.200
8830	784.600
5414	788.000
12414	788.500
646	791.700
11318	791.700
12062	791.900
1370	795.100
5298	795.300
11922	795.900
5802	796.500
6882	796.300
1082	798.700
3462	798.300
9602	798.500
10030	799.800
2166	800.500
3410	801.000
4922	801.500
9866	801.800
11150	802.300
9938	807.000
7634	809.800
10562	810.100
11042	811.600
8062	813.000
358	813.700
4770	813.700
12478	814.800
3282	816.100
4150	816.600
4174	816.800
7030	816.500
12114	816.800
1626	817.100
3114	817.600
12046	817.400
9882	818.800
10518	818.100
9938	819.900
3838	821.800
6286	823.300
1642	825.600
2830	826.000
7182	825.200
8498	825.500
3658	827.000
3714	826.800
10350	826.100
11230	826.800
11794	826.800
8934	827.500
1146	828.100
6166	831.900
11034	836.000
2874	838.000
10298	840.000
11754	843.700
50	845.100
4254	847.700
178	848.700
10086	848.200
10234	849.000
5502	854.300
10206	855.000
2662	856.200
9458	857.700
3814	859.200
7442	859.300
8106	859.900
8934	860.400
802	861.800
8126	862.000
9406	862.000
8762	865.300
9258	866.600
10782	866.600
9242	867.800
10014	867.900
4990	868.600
5430	868.700
7642	868.700
7438	875.800
11326	875.900
6346	876.100
1958	877.500
7886	880.600
8766	881.200
12450	881.500
5286	883.300
5306	884.000
3890	884.600
5994	884.500
9594	884.300
9854	884.800
1846	885.600
2022	885.800
8510	885.400
9490	885.100
3958	886.400
10374	886.100
5106	891.000
2510	893.200
9446	894.000
11334	893.100
12086	894.000
2298	898.500
11762	901.500
8918	907.900
9730	913.800
5070	914.600
5462	914.800
7106	914.300
5710	915.800
2242	916.300
3746	917.300
1474	919.100
8502	920.800
1358	922.600
6718	923.000
1046	923.500
11206	923.400
2230	924.300
4646	924.500
7574	924.500
8854	924.800
8918	924.700
4346	925.600
7978	925.600
8522	925.500
12478	925.300
6906	926.500
7494	926.100
2518	927.800
3462	932.600
1206	933.900
2194	933.200
5090	933.900
10226	933.400
12030	933.100
10786	937.500
5310	938.100
8966	938.900
7382	940.000
8674	941.200
10446	943.000
2382	946.000
7774	945.100
62	946.900
3798	946.100
678	947.500
3246	947.400
3670	947.200
5394	948.000
5882	947.900
7790	947.800
12098	949.000
8698	952.000
4798	952.600
7166	953.200
1518	954.200
7802	954.900
10030	954.600
6222	955.300
8274	957.200
11678	957.700
7326	958.500
8014	958.200
8086	958.400
7090	960.000
5514	960.100
6750	960.100
12498	960.300
6670	961.200
7658	961.400
18	964.900
1594	964.700
1990	964.700
5078	964.500
8594	964.700
1470	968.400
5630	968.400
850	970.700
1550	970.800
9146	971.200
390	972.100
1010	972.900
1422	974.100
1926	974.700
7946	974.600
8706	975.600
9342	976.600
6198	977.800
8486	977.800
4514	978.300
9594	978.100
9746	978.900
3038	979.300
9634	984.600
6762	985.400
5246	986.400
1146	987.100
3478	987.400
3922	987.900
8066	987.300
12218	987.400
8202	988.300
4502	989.200
4926	990.900
8510	990.900
5098	991.600
8126	992.600
2098	993.300
6046	993.500
6698	993.600
2866	999.600
