# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
6045	158.000
8009	158.900
2365	159.700
4341	159.500
10141	159.200
8689	162.500
1357	163.400
6921	163.500
7033	165.000
7129	165.000
8913	164.300
1773	165.300
2413	165.100
7433	165.200
9601	167.400
9169	169.400
5745	172.800
7209	173.000
11609	173.000
1637	174.000
7365	173.800
7841	173.900
9197	174.000
4261	174.400
6229	174.400
6761	174.200
8721	174.900
6185	175.500
9273	176.000
10925	175.400
6897	180.600
1289	181.600
11189	182.000
1809	185.700
7449	187.800
1409	190.200
5897	191.600
4241	193.900
325	194.900
3129	194.800
2341	195.900
5005	196.200
8197	197.000
9297	196.200
781	197.200
769	201.800
4529	201.200
8925	201.500
4677	205.100
5981	207.900
7529	208.100
3645	215.200
405	216.300
2469	216.300
9881	216.500
1561	217.700
2937	217.600
4033	217.300
4129	217.300
7533	217.500
3401	218.700
6725	218.400
7137	218.300
8301	218.700
10677	218.300
10409	224.400
6805	226.700
10789	228.200
11945	230.800
6473	231.600
6961	235.500
10637	235.100
2081	237.200
3269	237.100
653	238.800
2997	239.000
3197	238.200
4377	238.600
10973	238.500
11229	238.500
85	239.100
1521	239.800
5905	239.300
2789	240.300
345	242.700
1053	242.900
7409	243.200
3001	246.700
4413	246.600
2269	248.300
8521	248.600
12369	248.300
5341	249.900
3217	250.700
5457	250.100
2529	252.300
129	254.400
2773	254.200
10673	254.600
8569	255.200
7221	257.400
4665	259.500
9181	260.000
6877	260.900
7893	260.500
11857	260.600
7233	261.500
11109	261.200
9157	263.300
5069	264.800
6829	269.400
9589	270.100
8681	272.000
2941	272.700
8685	272.800
265	273.800
3169	273.800
4793	273.800
5813	273.300
11745	273.400
313	274.600
2201	274.300
6729	274.100
6825	274.500
7069	274.300
8161	274.800
10629	274.800
10801	274.100
12025	274.300
11657	282.000
5409	284.800
4245	285.900
4645	285.700
6113	285.700
8825	285.900
10305	285.500
11689	285.400
5833	286.700
6021	286.400
8061	286.700
10745	286.100
1909	287.500
2645	288.000
8617	287.700
6105	289.300
6577	289.600
9229	289.500
2101	291.500
7513	291.200
11225	291.500
11669	291.300
9957	298.700
3801	302.800
7477	302.700
10033	302.500
1421	305.600
3393	306.100
9041	307.000
9437	306.900
5589	308.000
11017	308.000
853	308.300
1173	308.900
1241	308.600
2001	308.100
4897	308.100
5629	308.900
7345	308.500
9305	308.700
9641	308.600
10201	308.300
8977	309.100
957	311.800
9965	312.900
1137	322.800
4149	322.900
8661	322.600
10265	322.900
6061	323.600
9481	323.700
9773	323.200
10641	323.100
12169	324.900
4629	329.300
4185	330.700
11789	330.900
11841	330.900
2525	331.700
4133	331.700
5977	331.300
8465	331.300
8857	331.800
10293	331.600
5801	332.200
769	333.700
7949	333.500
4477	334.700
11441	334.700
4765	335.100
8697	339.000
4873	342.800
5961	342.700
2013	343.500
5669	344.900
7329	344.500
669	345.300
697	345.200
1785	345.500
10745	346.000
10873	345.300
6829	346.400
8901	352.600
4973	354.500
9805	354.600
673	355.600
4321	356.000
3493	356.100
6433	356.100
7057	356.100
7097	356.700
1977	360.600
6085	364.800
7833	365.800
9845	367.000
11333	366.800
1153	369.600
10901	369.400
5585	371.000
281	372.000
541	372.000
8821	371.700
11653	371.700
2925	373.000
7213	372.300
9525	373.000
9613	372.300
10053	373.000
3873	379.500
10413	381.800
169	385.700
5285	385.200
9497	386.000
4425	386.600
7033	386.300
973	387.200
1473	387.100
5917	387.400
6785	387.400
8341	387.200
33	388.100
97	388.300
113	388.900
1577	388.700
1725	388.300
1885	388.300
2573	388.900
4065	388.900
5945	388.900
6013	388.900
7085	388.300
7789	388.900
8205	388.700
10521	388.900
11485	388.700
3645	389.100
4229	389.300
4553	389.200
4953	389.200
5225	389.100
5361	389.400
5577	389.500
7133	389.500
9585	389.600
6193	394.200
5497	399.000
8729	398.600
8789	401.400
709	402.400
11477	402.400
1765	406.000
7293	406.200
10113	406.700
1389	407.900
3577	408.900
9937	410.100
5789	411.400
7781	411.500
12417	411.100
317	413.600
4761	413.200
433	414.700
9105	414.900
1417	415.200
4665	415.700
6233	415.700
11713	415.200
12465	415.800
8673	416.600
1621	422.200
10013	423.000
10769	422.700
8845	429.100
5041	431.300
10409	431.700
3585	432.400
349	433.700
1829	433.300
11757	433.100
4957	435.300
7525	436.300
11805	438.400
6249	439.500
7989	440.700
6181	441.700
2797	442.700
1385	445.000
5905	445.300
6741	445.200
12145	447.000
3057	447.700
3285	447.100
9653	447.800
2589	448.500
4841	448.800
8793	448.500
601	449.500
1837	449.500
2561	450.000
8385	449.100
10033	449.400
1637	450.300
3665	450.800
4405	450.600
6633	451.400
8433	454.300
11033	456.400
9549	459.400
153	461.200
7553	461.300
9229	461.600
1149	463.100
3061	463.300
9881	466.300
10353	467.700
2157	469.400
11617	469.500
6833	470.200
10681	473.100
11905	476.800
6421	478.900
265	483.200
5485	483.600
10901	484.200
741	485.400
1761	487.900
3117	487.700
4345	487.300
10069	487.400
7009	488.300
9929	488.400
7301	489.600
7305	489.200
2349	490.800
10925	490.200
10109	491.800
5513	492.100
9625	496.200
5209	497.600
9825	497.700
9033	499.700
1385	500.700
6197	501.100
7685	502.600
9297	504.400
7409	506.000
5957	506.700
11405	506.200
5053	507.700
6941	509.000
5673	510.500
8265	511.100
12133	511.700
3521	512.500
957	515.800
2321	515.500
3857	515.200
9641	516.000
11909	515.900
3645	516.800
7253	516.800
5105	518.000
8709	518.800
2281	519.300
4833	519.400
5461	520.400
9293	520.800
11789	520.100
12229	520.400
2897	524.300
3841	526.400
4685	526.900
5385	528.600
9709	529.000
11257	528.700
12321	528.400
11117	529.300
4021	531.800
349	535.500
5461	535.500
6769	535.600
11025	535.200
12381	535.300
5637	537.200
645	540.000
3217	539.700
7461	539.700
8501	540.000
1317	540.100
11857	540.700
1521	541.400
2245	541.300
2365	541.700
4193	542.000
5129	541.900
6665	541.200
7405	542.000
10997	541.300
5213	542.300
6621	542.200
4529	543.600
11145	545.600
1365	546.200
3301	546.400
8069	549.500
693	550.500
3333	552.200
3337	552.700
9485	552.800
6653	553.600
9557	553.500
589	554.400
2233	555.600
5445	555.600
6313	555.600
11993	555.500
3877	557.700
2913	560.000
9861	561.500
11985	562.000
4761	564.600
11265	567.000
3213	567.700
7197	567.900
6421	569.400
12409	570.300
5001	571.100
1137	573.700
497	574.500
2845	575.100
433	579.500
1853	579.700
6613	579.900
3537	580.100
953	582.200
809	583.600
3741	584.800
4297	584.500
7453	584.900
9241	585.000
4197	585.700
4629	585.500
4669	585.200
5229	585.300
6017	585.300
