# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
7806	158.200
1194	159.400
8178	159.200
12098	159.800
2758	160.200
3730	160.400
4958	161.000
5298	160.400
10630	160.300
6222	161.800
9030	161.100
4274	167.000
6134	169.400
9854	170.100
518	171.400
1070	172.000
5566	171.800
8054	172.000
8502	171.800
10362	171.800
14	172.700
3570	172.300
6854	172.600
10262	172.600
2262	173.900
5710	173.800
7266	173.400
11130	175.100
10210	180.800
7334	181.700
1242	183.600
9694	185.400
1274	186.700
6862	186.400
10558	186.600
2342	189.800
8798	190.100
2114	191.500
8954	192.000
10854	191.300
914	193.000
7138	193.000
7770	192.200
10634	192.700
11326	192.300
274	195.700
8390	195.600
9210	195.800
11070	195.600
4906	203.000
9902	202.800
2354	203.100
2606	203.500
8254	203.600
6606	204.900
7054	204.700
8778	204.600
9042	204.900
1606	205.800
7214	205.400
9070	205.100
1738	206.700
3922	206.900
4226	206.100
6978	206.300
1538	207.300
4282	207.500
6966	207.300
9854	208.000
10366	208.000
202	210.400
8030	211.600
1898	212.600
10618	212.700
6858	213.700
2106	214.200
3718	214.500
4894	215.800
1646	216.600
1934	217.300
3938	217.100
7498	217.700
11662	217.200
5630	218.100
1110	219.600
7946	222.000
8474	221.200
7542	222.500
254	223.600
938	223.500
4138	223.200
4786	223.100
6938	223.500
7466	223.600
7730	223.200
3570	224.600
1634	225.100
4758	225.400
1646	228.800
5074	228.800
6342	232.000
7926	231.800
9034	231.200
790	232.800
1082	232.500
6566	232.300
522	233.900
2846	233.400
3634	233.600
4026	233.400
5346	233.300
5654	233.100
5670	233.600
5758	233.200
5950	233.500
6414	233.200
6674	233.500
7366	233.300
8326	234.000
10666	233.100
11346	233.900
11602	233.400
2862	234.200
7070	234.300
8862	234.800
9426	234.200
10362	234.100
4970	236.700
6802	239.900
2	240.900
3086	240.900
6122	242.200
11062	242.100
12042	242.900
1786	243.500
8202	243.400
8818	243.700
1342	244.900
1742	244.700
2774	244.700
2962	244.600
3114	244.500
3986	244.700
6714	245.000
10026	244.500
6198	245.100
9694	245.800
7730	246.300
7658	247.600
3654	248.500
6934	250.700
7090	250.200
2458	253.100
6294	253.200
986	254.200
4618	254.900
5502	254.700
10438	256.900
910	257.400
1370	257.100
11650	257.700
862	259.200
5566	261.000
3890	261.900
6426	261.900
6494	261.300
10206	266.500
11530	267.400
3190	273.700
6306	275.100
10470	276.100
11062	277.600
46	283.800
4574	284.800
210	285.900
6818	286.500
5234	289.000
782	290.500
1698	290.100
646	291.500
2730	291.700
3962	291.900
7174	292.000
7294	292.000
8890	292.000
846	292.300
4042	292.300
4278	292.300
5166	292.300
5662	292.300
3518	297.000
7658	300.300
7962	301.000
10198	300.700
10522	300.600
1102	301.500
1646	301.200
1806	301.100
12378	301.300
12042	312.700
11390	314.000
14	314.500
10426	315.900
8650	317.000
3114	317.400
890	318.900
2194	319.000
11930	321.400
6422	322.300
11254	322.300
5394	325.400
3482	327.100
4666	327.300
6030	327.300
6866	328.800
2374	330.200
1646	331.600
6522	331.400
12326	331.100
9350	332.300
990	338.300
11230	338.400
10270	343.600
4854	345.900
3238	348.800
11786	349.200
11206	350.300
5838	352.800
7670	352.600
506	355.600
4822	357.000
7510	356.600
8110	356.400
4906	357.100
5058	358.000
11258	357.800
10618	359.800
5886	364.900
2498	366.800
4478	366.100
1594	368.400
5510	368.800
9830	369.300
11486	369.200
2330	370.100
3194	370.500
6886	371.800
2746	372.600
878	373.400
10734	373.800
6250	374.400
8170	374.400
3994	385.800
5690	386.600
9714	387.600
7994	389.600
2782	390.800
4018	390.600
6290	391.000
11742	390.100
5170	391.200
9602	391.600
1674	392.100
2562	393.900
3414	394.700
9762	395.900
10050	395.800
11270	396.000
5794	396.100
6242	396.200
8038	396.200
8642	396.400
12106	396.300
2242	407.800
2670	409.300
9762	412.300
1946	413.500
12446	413.800
8946	415.800
8438	416.300
670	417.800
7734	419.300
6374	423.300
2214	425.600
4202	426.100
10018	426.500
8678	433.500
1742	435.100
930	436.500
3130	436.400
8498	436.500
11862	438.700
2426	445.300
8218	445.400
8270	445.700
9950	447.700
8894	448.100
10502	450.800
12482	453.300
698	455.400
9614	455.400
10158	455.700
7166	462.900
7966	462.900
8370	462.300
11886	462.900
11866	463.800
11174	464.900
926	465.100
1394	466.100
11738	466.300
12262	469.700
978	471.800
4306	474.700
8110	475.000
11518	475.900
4838	476.800
4106	481.900
7654	483.900
6850	489.800
9026	491.600
12062	493.000
9374	494.100
5786	497.300
4482	503.900
366	505.600
2618	505.300
790	506.100
4182	506.800
5162	506.600
5658	506.500
6062	506.500
6258	506.300
9194	506.400
9826	506.600
9854	506.800
12058	506.300
12262	506.600
1846	507.100
12306	507.200
3942	513.600
2374	514.600
10318	514.300
11126	514.900
2910	515.100
12238	517.600
12170	518.100
11274	521.200
1266	526.800
6330	528.800
2662	529.100
2770	529.800
5702	529.200
2554	531.000
574	531.400
4994	531.700
5610	532.000
6758	532.600
170	533.200
5842	533.700
11614	533.100
10410	535.000
10850	539.800
1050	541.300
11562	542.500
578	543.600
4474	543.200
10278	543.200
1638	549.600
2734	550.700
2950	550.600
1514	552.600
9202	553.300
4666	555.000
2186	555.900
5150	555.800
11890	555.500
10062	558.500
10842	558.900
11954	558.800
494	559.700
966	559.300
2190	559.300
3766	559.700
4818	559.600
5558	559.300
7106	559.400
9878	559.500
7626	566.400
12238	569.000
1814	570.600
2878	570.400
5582	570.200
1910	571.600
7702	571.200
30	572.500
766	572.200
3438	572.600
8234	572.100
9414	572.100
2082	573.800
3794	573.100
4090	573.300
4630	573.100
5210	573.900
5218	573.200
6598	573.900
8034	573.400
8418	573.800
10830	573.600
11290	573.700
1762	574.100
4426	574.200
7074	574.100
9398	574.600
9958	574.100
10562	574.100
4566	583.700
7742	586.900
9362	586.700
10370	586.800
11658	586.100
10	588.000
2442	588.400
2818	589.000
6126	588.500
6314	590.000
7074	589.600
7526	590.000
3502	590.800
3510	590.600
7218	590.800
9538	590.800
9546	590.200
9950	590.600
10010	590.700
11306	590.600
10038	594.700
3882	601.300
5210	602.200
590	603.700
5326	604.600
6746	604.600
18	605.600
10390	606.200
7602	608.600
8814	610.200
1902	611.400
5310	611.600
6938	612.700
2054	615.700
4102	615.800
8194	615.300
12426	616.800
5454	618.600
5922	619.700
10698	619.600
7850	627.900
438	629.000
798	629.500
3926	630.000
5834	629.200
5222	630.400
5878	630.500
6086	630.900
8306	630.200
8738	630.900
9526	630.900
12026	630.600
806	631.900
1206	631.500
1526	631.300
2434	631.300
2478	631.900
3186	631.400
3794	631.900
4070	632.000
5922	631.200
5938	632.000
7042	631.600
7074	631.900
8538	631.700
10330	631.200
12114	631.200
4330	639.900
9094	643.700
2078	644.700
1734	645.500
4942	646.100
11054	646.700
11766	646.100
7494	655.700
6042	656.900
9310	656.200
678	657.700
8606	657.200
6526	658.900
6966	659.000
10342	659.700
10594	659.800
5394	660.500
962	661.500
11030	661.400
2330	662.900
2446	663.700
3470	663.100
6350	663.900
1838	664.900
5710	664.700
6098	664.600
166	665.300
5262	665.400
7626	665.400
302	666.400
318	666.500
6050	666.800
1854	667.500
5762	667.900
6130	667.900
12258	667.100
6518	668.200
6990	668.100
1890	670.100
11462	671.000
3278	673.500
7742	673.800
5954	675.800
11726	675.200
2414	681.800
4954	683.600
10702	683.500
666	684.200
2442	684.400
5862	684.300
6242	684.900
9158	684.300
11922	684.800
12210	684.700
12262	684.500
2850	685.300
4118	685.300
5930	685.300
8010	685.200
9950	685.300
10330	685.200
10386	685.700
