# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
3420	158.100
10556	159.000
12348	158.500
8436	159.400
11372	165.500
1020	167.300
6884	167.900
8956	167.700
24	169.000
536	168.600
844	168.900
1720	168.800
3368	168.900
7328	168.900
924	170.000
3464	170.000
4828	169.800
7056	169.400
8116	169.900
11240	169.100
11660	170.000
11756	169.600
3880	170.500
2708	171.200
8352	174.100
4172	177.900
12124	178.300
5112	179.200
11224	179.100
6324	187.800
7796	188.000
5976	188.100
6212	188.700
836	189.200
10264	190.500
3144	192.000
9184	191.200
11980	191.600
12376	191.200
12140	197.100
4872	205.600
3944	206.800
9848	209.100
10316	213.000
9156	213.800
4720	214.100
232	216.000
968	216.700
10364	217.900
2656	218.600
10404	218.600
8180	220.800
944	224.600
1800	225.200
3536	226.400
6620	226.700
6916	226.500
8132	226.400
8264	226.700
9496	226.200
11180	226.700
600	227.500
4692	227.800
9592	229.800
6740	231.600
9900	231.500
2104	233.700
2320	236.100
10592	236.100
6808	241.900
6720	245.100
1332	246.700
9980	246.500
5260	247.500
4820	249.800
5244	251.200
7204	251.900
8784	251.200
9264	251.500
3516	252.600
6988	252.600
9472	252.200
10164	252.500
11572	252.700
12068	252.200
5224	253.200
8236	253.200
11840	256.900
1764	258.500
700	259.300
5716	264.000
6064	264.100
88	269.500
9544	270.400
8664	278.200
5312	281.100
7732	281.400
8832	281.300
10504	281.800
12060	281.300
5748	282.300
2296	283.900
1964	284.900
11272	284.400
11292	284.800
11744	284.900
7368	288.700
1300	289.100
9632	289.900
5100	290.100
10672	290.900
9516	291.200
2004	293.000
4624	293.900
10424	294.000
284	294.600
1792	294.100
4824	294.400
5420	294.600
6424	294.400
10068	294.300
2148	295.200
7444	295.100
8632	297.900
7476	298.900
12224	299.500
1624	300.400
12356	300.800
3872	301.500
276	304.900
3304	305.700
7632	305.300
8416	305.700
9360	306.000
1380	306.100
3640	309.500
6892	310.000
10832	309.700
10008	312.200
9032	314.000
6932	314.500
6480	315.700
8760	316.000
10952	315.900
4020	316.700
9284	316.400
8772	317.600
9068	317.900
12220	318.000
1132	318.500
2780	318.400
4028	318.800
7864	318.500
7196	319.300
4644	321.700
9948	322.900
10124	324.900
2200	332.800
4748	333.000
7184	332.100
8924	332.200
1356	334.000
4608	333.800
5568	333.800
10788	333.200
11572	333.600
7696	334.400
11008	334.300
1932	335.200
2300	335.500
7132	335.900
8880	335.300
8920	335.300
11096	335.200
11192	335.900
11524	335.600
1188	345.300
7200	345.500
3800	346.500
11592	347.300
7148	348.500
9348	349.300
2248	350.900
4116	350.800
7024	350.300
9948	350.900
2492	351.100
4564	351.600
928	352.600
4460	352.300
5752	352.800
8972	352.200
10140	352.100
2904	353.300
8788	353.200
832	354.800
11276	354.600
5120	357.500
6324	357.400
2596	358.500
7072	360.400
4792	361.800
648	364.400
3936	364.100
4960	364.700
7060	364.800
7068	364.700
10028	364.800
11768	364.400
11568	365.400
10608	373.400
6216	375.000
12424	382.800
7876	389.900
2920	390.700
5756	390.500
9240	390.300
3584	391.200
5268	391.400
9824	397.800
2780	398.500
468	404.100
11400	405.700
7616	406.600
2120	407.800
6704	408.900
9792	409.000
4016	409.300
9232	411.000
1216	412.900
5248	412.100
11460	418.300
6784	421.300
5116	423.200
1488	425.800
7824	430.000
5020	431.000
8564	431.000
1344	432.500
3188	432.500
3260	432.400
9052	432.500
980	433.500
2760	433.800
