# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
4370	158.400
6894	158.100
12158	158.500
4534	159.200
5402	159.300
11498	159.100
1070	161.900
5722	162.000
9562	161.600
11422	161.100
1154	162.500
3882	162.700
6910	162.300
12458	162.800
10118	164.900
1050	165.400
2298	165.200
2562	165.500
7322	165.900
3610	167.000
6866	166.700
11630	167.500
12286	167.800
5546	170.900
11202	170.700
7802	171.700
14	173.700
10574	173.900
9614	174.100
10150	174.400
726	177.000
5678	176.200
2410	177.300
3898	177.300
5734	177.900
7314	177.800
7862	177.400
402	178.100
2166	178.400
6278	178.700
6394	179.000
7750	178.900
10834	178.800
12394	178.500
1058	179.800
1126	179.400
1674	179.200
2198	179.600
3990	179.600
7254	179.700
7654	179.300
9454	179.300
9842	179.400
10426	179.100
3142	180.500
7838	180.200
9742	181.900
4478	183.400
7606	183.300
438	184.400
138	185.400
6230	185.100
6582	185.700
7858	185.600
4706	186.100
7506	186.700
4446	189.900
6718	190.400
2498	191.300
2866	191.100
3118	191.400
3258	191.400
5802	191.100
2926	192.400
7722	192.400
7766	192.100
4686	193.600
8926	193.200
11110	193.100
2002	194.500
2830	194.100
4226	194.700
9106	194.500
1938	195.700
6894	195.800
12406	195.200
1814	200.800
530	201.300
1362	202.800
2766	202.700
7626	202.900
2558	203.400
6746	203.800
6898	203.900
8014	203.100
8174	203.700
9594	204.000
10010	203.900
10542	203.200
10730	203.900
978	204.500
11686	204.600
8254	207.100
3014	208.200
7994	209.200
2302	213.700
11958	213.500
7066	214.200
22	215.900
2718	215.800
3954	215.700
8830	215.800
482	216.100
4150	216.300
5006	217.000
5066	216.900
7582	216.500
12226	216.500
1262	217.100
1782	217.800
3030	217.800
3450	217.800
6010	217.500
6414	217.400
7746	217.300
9106	218.700
9526	218.700
6690	219.300
9434	222.600
6218	223.300
522	224.400
298	226.000
4214	225.200
7878	225.800
8474	225.400
11578	225.600
1310	226.400
1878	226.400
11010	226.600
514	227.300
1790	227.500
3022	227.200
6106	227.100
11254	227.500
11322	227.300
11330	227.500
12410	227.500
12474	227.100
5814	232.900
3106	234.200
2290	235.100
2714	236.400
3482	236.900
4314	236.400
7550	236.300
11018	236.100
2882	237.300
5394	238.000
11114	237.400
4274	238.900
6154	238.600
7890	238.900
8826	238.800
8890	238.300
8910	239.200
9414	239.700
4374	240.900
5554	240.200
6786	240.100
9090	240.700
5186	241.600
6502	241.900
7602	241.400
9150	241.400
11122	241.900
1490	242.400
4186	242.700
6330	242.800
8450	242.100
8870	242.700
3766	244.100
4138	245.000
8978	245.300
3054	246.100
3786	246.200
5470	246.500
9138	246.900
10190	246.700
3314	247.200
3498	247.600
3502	247.300
11894	248.000
1870	248.800
9186	248.400
2014	250.600
2318	250.900
3778	250.300
3482	251.900
6718	251.900
8366	251.700
3686	252.200
6326	253.000
1306	253.200
7658	253.300
10378	254.000
3058	255.100
5662	255.700
3014	258.200
5230	258.100
6902	258.900
12406	258.500
2682	259.400
1286	260.600
6458	262.500
7870	262.500
7058	264.300
498	265.100
1454	265.600
2210	268.600
8086	268.300
10846	268.300
11974	268.300
858	271.100
482	275.100
2226	276.500
9302	276.900
402	277.100
10998	277.100
4894	278.500
1294	280.000
10066	279.400
5078	281.000
11838	280.600
3938	282.700
166	283.200
4170	283.700
12302	283.300
12434	283.800
3390	284.900
11534	284.300
2986	286.900
6614	286.300
5438	287.900
8166	287.500
2114	288.900
3238	288.600
5294	288.400
7334	288.800
9466	288.400
11726	288.400
11794	288.500
9946	289.900
1382	291.000
1386	290.700
3630	290.900
4342	290.100
7558	290.400
8274	290.200
11306	290.400
6750	291.500
8246	291.200
8890	291.200
11494	291.500
1034	294.300
50	298.800
4958	298.100
5134	298.400
5606	298.500
1218	299.400
3542	299.500
4530	299.400
6630	299.300
9038	299.500
9166	299.400
7862	300.800
5394	304.900
1866	306.000
2158	305.700
2298	305.500
5342	306.900
4446	307.800
8002	307.800
4542	308.300
7398	308.800
8358	308.600
9298	308.300
3814	309.200
6118	309.400
9426	309.600
12390	309.300
3022	310.600
9850	310.300
2346	311.900
3078	312.400
5418	312.600
8934	313.000
9442	312.500
54	313.500
4962	314.000
12458	313.300
342	314.100
402	314.900
1034	315.500
2210	315.200
4034	315.500
7834	316.000
6050	317.500
8490	317.800
11166	317.400
6018	318.500
8830	318.300
8986	318.900
11062	318.800
11618	319.000
11750	319.200
11942	319.900
2918	320.500
1890	323.900
12242	323.400
1574	324.100
2786	325.000
4434	324.300
9418	324.400
2530	325.100
5742	325.400
8554	325.100
1950	326.400
8574	328.700
2866	329.500
10878	329.100
2146	330.400
5562	330.500
11410	330.100
2154	332.200
4862	332.700
5138	333.500
7878	333.800
1722	334.700
5306	334.400
5374	334.700
6230	334.200
7578	335.000
6906	335.300
10150	335.300
11130	335.900
1790	336.200
2510	336.800
7862	336.400
8062	336.600
5174	337.500
9466	339.600
1206	340.200
3130	341.000
4838	340.700
7106	341.000
9498	340.500
2270	341.700
8442	341.200
9206	341.200
11014	341.300
678	342.300
746	342.100
2234	342.100
3202	342.400
7254	342.100
8426	342.300
9778	344.300
2782	346.400
5142	346.100
7874	347.000
8434	346.400
4602	348.000
11458	347.900
3294	348.100
5514	348.100
8294	348.700
11050	348.600
6366	349.400
9902	350.000
11446	350.200
3950	351.100
5342	352.400
1758	353.700
3462	354.000
2	354.400
2022	354.100
6482	355.000
2754	355.600
6158	355.400
6410	355.700
3638	356.600
4230	356.500
11798	356.500
4154	357.400
7058	357.600
10186	357.300
10250	357.700
286	362.900
3838	362.800
11670	362.900
2410	364.900
8554	364.100
1870	365.700
5262	365.300
6470	365.200
9706	366.000
12034	365.500
3074	366.700
4258	366.400
5770	366.900
1926	367.600
4782	367.200
5930	367.300
8926	367.600
11494	367.200
6498	368.600
11790	368.600
11938	368.200
7230	372.600
11858	372.700
2998	373.800
7586	373.700
746	375.600
5150	375.400
3278	376.400
11346	376.900
794	377.400
6918	377.400
9546	377.500
6	378.500
9306	379.800
9594	380.000
12026	379.600
1470	380.500
2170	380.400
4018	380.200
782	381.400
3214	381.500
3422	381.500
3626	381.200
4938	381.300
2038	382.400
5406	382.600
5710	382.800
7562	382.500
8242	382.700
9938	382.500
506	383.300
1594	383.800
2362	383.900
11610	383.500
230	384.100
2562	384.600
2958	384.300
3886	384.300
3938	384.600
7638	384.600
7798	384.300
11498	384.900
11910	384.200
6534	385.100
11894	388.000
7154	388.800
870	390.100
2994	391.700
7858	391.500
12030	391.700
5186	392.600
9530	392.700
9806	392.400
374	394.000
778	393.500
1014	393.800
5214	394.000
526	394.500
2358	394.400
2966	394.600
3026	394.800
7118	394.100
8482	394.400
10586	395.000
5794	397.000
6214	396.600
11206	397.000
12234	397.800
5770	398.900
5158	399.500
11726	399.900
26	401.000
9254	401.400
258	402.400
1990	403.100
5042	403.800
6438	403.800
6946	403.600
1010	404.800
1338	404.700
1698	404.800
1790	404.500
4446	404.200
4650	404.600
4918	404.700
5938	405.000
8002	404.700
8598	404.600
12174	405.000
3386	405.300
6026	405.300
11674	405.500
12022	405.200
9974	411.100
4386	412.700
4790	413.000
11978	412.400
5650	413.200
1170	414.200
2510	414.600
2138	416.400
2542	417.000
3478	416.900
7918	416.900
890	418.100
2346	418.600
6310	418.800
7002	419.000
7730	418.700
8058	418.100
8514	419.000
10562	418.900
12258	418.400
794	419.100
1382	420.000
3670	419.300
5106	419.400
6414	419.100
798	423.700
8698	423.800
138	424.600
3502	424.900
4958	425.000
5782	425.200
9274	426.600
1030	427.100
4374	427.500
5622	427.800
5110	428.600
2430	429.400
3982	429.100
5462	429.600
6530	429.200
8066	429.200
8874	429.800
11418	429.600
12046	429.500
4018	430.400
6226	430.500
11054	433.600
1842	436.100
3314	436.600
11654	436.800
3654	437.300
7854	437.300
938	440.400
3254	440.100
3890	440.500
10086	440.400
11638	440.500
1722	441.800
5610	442.300
11362	442.700
8042	443.300
7022	445.300
11354	445.500
630	446.600
1586	447.000
2374	446.300
4926	446.100
7198	446.300
12438	446.200
7750	449.600
7894	449.300
562	450.300
30	451.200
3126	452.000
4362	451.200
5186	451.400
6846	451.600
162	452.600
8434	452.100
9602	452.200
3198	455.900
1846	457.600
6518	457.800
6218	458.300
8982	458.400
6058	460.700
9122	460.600
330	462.000
886	461.700
1634	461.500
2114	461.300
2398	461.300
5450	461.900
6642	461.500
9090	461.500
914	462.300
4398	462.700
5194	462.200
5458	462.800
8594	462.500
8706	462.300
8990	462.300
10386	462.300
11706	462.600
4382	463.100
4078	469.500
8274	469.100
10918	469.200
10162	471.800
10750	473.300
12482	474.800
1574	475.100
3442	475.300
3462	475.700
4954	475.100
9862	475.800
762	476.100
2774	477.000
3854	476.300
4074	476.600
4542	476.900
8986	476.500
9946	477.000
10114	476.800
6498	477.200
7878	477.300
9654	477.600
9778	478.000
10318	477.600
10374	477.100
11910	477.500
9578	478.100
3518	479.500
6470	479.900
5102	481.000
7714	480.900
8506	480.500
9262	480.700
5334	481.200
10534	481.600
2994	482.100
3650	482.100
3910	482.300
5230	482.900
5262	482.800
6030	482.400
6458	482.300
6578	482.400
8706	482.400
8978	482.200
9102	482.200
6014	483.300
3242	485.100
4962	486.200
6922	486.200
7622	487.300
1918	488.800
3758	488.300
12354	488.100
9278	489.800
9786	489.700
10014	489.700
2842	490.600
2878	490.600
3882	490.100
4110	490.400
4270	490.400
7874	490.100
8422	490.600
9902	490.300
1186	491.100
7746	491.600
9730	491.900
11138	491.400
1222	492.100
3930	492.200
4570	492.300
11346	492.900
366	494.000
4990	494.400
5854	495.100
6990	495.800
3766	496.400
12126	496.300
2874	498.300
11926	501.000
326	505.200
3814	505.400
7110	505.300
11554	505.600
12454	506.000
3238	506.400
5930	506.200
6750	506.300
5074	508.800
7690	509.700
8714	509.400
10038	509.800
926	510.700
2794	510.800
4366	511.000
4886	510.700
5942	511.000
1998	511.800
2390	511.300
4070	511.300
5590	511.300
6474	512.500
7838	512.900
12210	512.400
4430	514.000
8222	513.700
11974	513.600
12226	513.300
12230	513.200
11754	515.000
3178	518.200
4486	518.900
7626	518.600
7722	518.200
9138	518.500
2058	519.500
6658	519.200
9630	519.300
9970	520.000
10438	519.400
774	520.300
990	520.200
3142	521.900
6798	521.800
2202	522.200
3998	522.400
4154	522.700
9350	523.000
7250	523.900
8990	523.600
9098	523.400
8874	525.700
9762	525.400
5334	526.900
7914	528.700
3062	529.500
1646	532.000
8426	533.100
1142	534.700
6874	534.500
10130	534.300
12138	534.600
670	535.100
4606	535.100
558	536.600
854	536.200
3762	536.500
4406	536.300
7814	536.300
9738	536.700
5110	537.900
5326	538.000
12342	537.700
1598	538.900
5134	539.700
7974	539.500
1882	540.800
2298	541.700
5078	541.900
5182	543.000
6458	543.500
11574	545.900
9258	548.800
2246	549.400
7742	549.500
12134	549.300
146	550.100
10390	550.100
10470	550.800
10706	550.400
11430	552.500
9074	553.600
9302	553.900
1894	554.800
1682	556.000
10522	555.700
10962	555.500
8262	556.500
1446	560.100
8206	561.000
8726	562.000
11510	561.200
10198	562.100
114	564.000
1322	563.800
3466	564.000
2042	564.800
2270	564.600
6846	564.600
1742	566.400
2186	566.600
5694	566.500
6758	567.400
9206	567.500
10222	568.600
3750	569.200
5530	571.700
8554	571.600
10902	571.600
6294	572.600
6850	573.800
10438	573.700
3014	574.500
2614	575.500
3918	578.000
2402	578.700
9466	578.700
10966	578.400
11790	578.500
646	579.300
5722	579.100
9358	579.300
9454	579.900
10542	579.900
6882	580.100
9694	581.800
5342	582.400
11070	582.400
90	583.800
174	583.100
478	583.800
1302	583.800
7946	583.200
11294	583.100
3050	584.900
230	585.900
5954	585.900
6378	585.200
2878	586.200
12046	589.000
966	589.900
8098	590.400
1362	591.800
9038	591.300
6630	593.100
12026	593.800
3142	595.000
3890	594.800
6934	594.400
9962	594.600
2402	595.900
6758	597.600
11214	597.500
4706	598.900
5806	599.300
822	601.000
10342	600.600
11478	601.100
4466	603.600
6894	604.300
7870	604.900
4358	605.100
3954	606.200
6342	606.700
7610	606.400
11206	607.000
3106	607.800
5198	607.300
7398	607.600
10234	607.700
5422	608.400
2826	610.900
6142	611.200
4226	616.700
4430	617.000
5358	616.100
7074	616.800
10066	616.900
8466	617.200
11470	617.300
11610	618.000
2382	618.700
6454	618.900
7802	618.400
9866	618.800
8474	622.700
3854	623.300
4542	624.600
46	625.200
6406	625.800
6834	625.300
4478	626.600
12234	626.700
3570	627.300
4530	627.500
4666	627.600
4886	627.600
1206	628.500
8710	628.800
7486	629.800
3290	630.400
7046	631.000
9038	630.600
9726	630.200
950	631.500
66	634.800
258	634.500
2910	634.400
3194	634.700
3338	635.300
9562	635.500
10202	635.700
12078	635.700
1646	636.700
5090	636.100
5686	636.100
8134	637.400
3142	638.100
4274	639.700
5614	640.000
9762	639.500
834	640.200
2226	641.000
4078	640.300
6442	641.000
11742	641.600
3766	642.700
4154	642.200
5186	642.400
10222	642.500
10642	642.800
12426	643.200
4910	645.900
2726	649.900
2802	649.800
5346	649.100
7574	650.000
8610	649.700
12310	649.700
2330	650.200
4474	650.700
1714	651.200
3098	651.100
4574	651.800
12174	651.900
12446	652.000
9018	655.200
11590	655.100
7554	660.200
6422	661.200
9202	661.500
2486	662.600
3410	662.300
6534	662.400
10074	662.600
10982	662.800
11858	662.600
5458	665.300
8714	665.700
12106	667.500
8818	668.200
10918	669.200
12206	670.000
10898	670.700
9590	671.500
11894	671.500
5254	673.000
802	674.000
2918	673.600
12210	674.000
546	674.700
12030	674.300
5394	675.700
1422	676.600
4218	676.100
3778	679.000
114	679.700
1474	681.600
3798	681.900
414	683.400
950	683.800
1982	683.600
2966	683.300
6106	683.900
9842	684.000
11822	683.300
