# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
10522	157.300
12282	159.300
1714	164.000
14	164.300
1086	164.500
1534	164.400
9390	164.500
9434	164.200
10158	164.600
10094	165.500
12330	165.800
8982	166.300
12398	166.900
9170	174.600
10490	174.300
6418	175.800
3854	176.800
9566	178.500
11082	178.500
7990	179.400
9890	180.000
1742	180.800
10814	180.100
4002	181.700
11934	182.800
2186	183.900
4290	183.600
5070	183.200
3130	184.600
3498	185.300
4034	185.800
6074	185.200
1454	186.700
4082	186.100
4494	186.700
7138	186.900
7518	186.300
7626	186.500
1646	187.200
4862	187.100
190	188.900
3810	188.700
10146	188.500
10190	188.100
3730	191.000
5662	190.500
4894	191.700
4906	191.700
6906	191.200
9810	191.800
12042	191.600
2438	192.200
4838	192.500
11666	192.300
12030	192.400
9506	193.100
11238	193.800
11506	193.200
9178	194.300
198	195.200
726	195.500
1606	196.800
1598	197.500
6338	197.800
6502	197.800
6810	197.600
2318	198.100
9090	198.800
9350	198.200
5714	199.900
8110	199.100
10666	199.200
11758	199.500
12058	200.100
5390	201.800
4958	202.500
2338	206.000
7146	206.700
7302	206.500
8714	206.600
10718	206.900
2118	207.300
2794	207.300
5542	207.400
8558	207.800
9814	207.800
30	209.000
4402	209.000
110	209.800
1682	209.100
12230	209.900
9714	210.700
3958	212.700
4614	212.800
6018	214.400
11346	215.400
3374	217.800
3962	217.700
774	219.000
1154	219.400
7654	219.400
9694	219.600
3450	220.400
5778	220.900
2722	221.800
9774	221.300
1910	222.200
10614	222.800
11594	222.800
5030	223.500
3730	225.700
10970	225.100
12206	225.700
4526	226.500
4630	226.100
4970	226.400
10438	226.900
2550	227.500
9566	227.500
5474	228.700
350	229.400
8718	229.100
10606	230.700
1442	231.400
6070	231.900
4458	233.000
2698	233.300
6858	233.400
9586	233.800
11846	233.300
2234	235.900
3982	236.000
5858	235.700
8866	236.000
2058	236.300
5718	236.200
8494	236.700
830	237.100
3454	237.300
6590	237.900
