# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
494	157.500
7898	158.300
9770	159.200
7250	160.900
8510	160.400
8746	161.000
9170	160.400
11058	160.300
11734	160.500
11934	160.400
2178	161.600
3114	161.600
4990	161.300
7370	161.400
8838	161.700
10410	161.100
966	162.400
1254	163.000
1454	162.200
2362	162.500
2646	162.500
4446	162.700
5854	162.300
6254	162.900
8498	162.900
8550	163.000
10646	162.300
10866	163.000
11418	163.000
11874	162.500
1722	163.400
1962	163.700
2006	164.000
3066	163.800
5190	163.100
6606	163.200
6690	163.600
7430	163.900
7626	163.800
7846	163.100
8122	163.200
8254	164.000
8378	163.800
9014	163.200
9090	163.100
9390	163.100
11366	163.600
12326	163.800
1230	164.800
1462	164.800
1518	164.300
2462	164.100
2550	164.300
4158	164.900
5730	164.100
6270	164.800
6958	164.800
7578	164.800
7730	164.200
8522	165.000
8686	164.100
9966	164.900
10626	164.200
11810	165.000
12130	165.000
586	165.100
3030	165.600
4762	165.700
5298	165.700
5710	165.300
8598	165.600
8858	165.900
9266	165.600
9290	165.300
9730	165.200
9802	165.800
10202	165.300
10694	165.400
11166	165.100
11226	165.500
12026	165.300
446	166.300
1358	166.200
1494	167.000
1830	166.300
6550	166.200
6570	166.700
7034	166.800
7166	166.300
8082	167.000
8270	166.100
9406	166.400
9914	166.300
10670	166.500
12354	167.000
146	167.800
178	167.900
422	167.900
542	167.900
682	167.800
786	167.800
1034	168.000
3022	167.800
3134	168.000
3654	167.600
5046	168.000
5054	167.500
5498	167.100
6514	167.600
7438	167.800
7562	167.500
7666	167.500
7798	167.100
8822	167.400
9166	167.300
9502	167.300
9766	167.600
10250	167.500
10862	167.800
11618	167.900
11890	167.200
12094	168.000
826	168.600
1694	168.200
2150	168.200
2698	168.700
4890	169.000
5382	168.200
5758	168.200
6246	168.300
6258	169.000
6286	168.800
6566	168.100
6750	168.900
7322	168.500
8118	168.700
8866	168.500
9098	168.200
10078	168.700
22	169.700
1950	170.000
1986	169.300
2590	169.500
3430	169.700
4330	169.700
4598	169.900
5338	169.600
6554	169.500
6614	169.500
8050	169.300
8306	170.000
9046	169.200
9094	169.300
9226	169.700
9602	170.000
10050	169.900
10522	170.000
11130	169.800
11778	170.000
218	170.600
1206	170.100
1378	170.300
2482	170.600
2718	170.600
4502	170.900
