# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
172	159.600
1876	159.500
4984	159.500
5364	159.600
5796	159.600
6732	159.600
7360	159.800
476	160.900
2576	160.600
4356	160.500
7868	160.100
8176	160.600
9132	160.600
10604	160.700
10720	160.800
10908	160.700
11052	160.200
12248	160.600
2452	161.500
5592	161.100
8888	161.800
9732	161.200
9960	161.200
10120	161.900
12148	161.600
1236	162.100
1568	162.600
2704	162.400
4468	162.700
5516	162.500
5664	162.900
6904	162.700
8256	162.900
9144	162.100
9768	163.000
10844	162.100
11216	163.000
1580	163.600
2256	163.300
4296	163.600
4808	163.600
6312	163.900
8052	163.300
9676	164.000
10564	163.700
11484	163.600
12296	163.100
16	164.600
1212	164.800
1332	164.400
3744	164.700
5728	165.000
6548	164.700
7076	164.400
7112	165.000
7324	164.900
7464	164.100
7556	164.900
7672	164.200
8072	164.600
9704	164.800
10500	164.800
10580	164.800
11740	164.300
256	165.300
1104	165.300
1660	165.400
2068	165.600
2080	165.400
2100	165.400
3076	165.200
4176	165.100
4196	165.500
4360	165.100
6668	165.400
6972	165.100
7472	165.700
8496	165.100
9172	165.800
10184	165.200
10724	165.100
11364	165.400
11548	165.200
12196	165.800
436	166.600
720	166.600
1356	166.100
1552	166.100
3004	167.000
3464	166.100
4048	166.200
5016	166.500
5052	166.600
5792	166.800
6352	166.200
6468	166.300
6532	166.900
6744	166.700
6856	166.600
8212	166.200
8320	166.500
9140	166.900
832	167.600
1328	167.300
1460	167.300
1832	167.800
2572	167.800
2716	167.200
2724	167.700
2892	167.400
3000	167.300
3564	167.400
3604	167.500
4172	167.400
4184	167.700
4188	167.900
4332	167.100
4508	167.200
5072	167.400
5284	167.600
5808	168.000
5888	167.800
6896	167.700
7148	167.100
7380	167.500
8332	167.300
8684	167.900
10140	168.000
10468	167.800
11140	167.800
11196	167.500
11636	167.500
11776	167.200
460	168.300
1344	168.400
1412	168.700
2244	168.200
2596	168.200
3584	168.900
3772	168.400
4020	168.500
4376	168.100
5332	169.000
5416	169.000
5704	168.400
5848	168.700
7340	168.900
7348	168.700
7496	168.300
7664	168.800
7860	168.500
7932	168.700
7940	168.600
8164	168.800
9208	168.400
9424	168.100
9492	169.000
10372	168.200
10892	168.400
11320	168.300
11772	168.400
11964	168.700
12232	168.400
96	170.000
1928	169.600
1940	169.700
1992	169.600
2172	169.700
2264	169.700
2516	169.200
3508	169.700
4816	169.300
6216	169.300
6256	170.000
7916	169.600
8048	170.000
9176	169.900
9544	169.900
9628	169.800
10080	169.800
10432	169.400
11472	169.200
11632	170.000
12172	169.600
40	171.000
168	170.700
692	170.200
1004	170.400
2216	170.300
2448	170.700
2792	170.600
3036	170.100
3444	171.000
4380	170.700
5320	170.500
5508	170.500
5644	170.400
7196	170.400
7220	170.400
8248	170.900
8908	170.600
9008	170.500
10216	170.300
11060	170.300
208	171.400
1676	171.300
2008	172.000
3148	171.400
3780	171.600
4100	171.600
4144	171.300
4824	171.600
5116	171.300
6276	171.200
7300	171.400
7412	171.400
8148	171.700
8608	171.900
8724	171.200
10668	171.300
11544	171.200
288	172.200
488	172.400
708	172.100
1116	173.000
1540	172.500
1904	172.700
3492	172.700
4488	172.500
4868	172.400
5248	172.500
5680	172.400
6992	172.900
7608	172.900
8468	172.700
8488	172.800
8560	172.500
9376	173.000
9388	172.800
10544	172.700
10660	172.100
11648	172.700
12048	172.900
12080	172.300
352	173.300
416	173.500
1896	173.600
6704	173.800
7116	173.100
12180	173.700
12192	173.100
572	174.300
1512	174.800
1820	174.900
3408	174.400
3812	174.900
4728	174.600
5836	174.700
6356	174.800
6792	174.200
7144	174.100
11188	174.500
11352	174.800
11384	174.600
12364	174.400
864	175.400
1228	175.600
1448	175.700
1632	175.400
1636	175.600
1772	175.400
1788	175.200
2112	175.700
2612	175.400
4164	175.100
4452	175.100
4564	175.700
4652	175.500
4752	175.900
4928	175.400
5360	175.500
6008	175.100
6320	175.300
6460	175.200
6908	176.000
7064	175.900
7456	175.400
8116	175.200
8232	175.600
8448	175.600
10940	175.100
11100	175.600
11176	175.600
12472	175.800
236	176.500
396	176.300
588	176.700
3192	176.900
3804	176.600
6968	176.500
7720	176.400
9604	176.300
10768	176.100
11796	176.100
12228	176.400
12432	176.500
300	177.800
1684	177.300
1712	178.000
2072	177.500
2548	177.300
2836	177.800
3208	177.200
3504	177.200
3720	177.100
3908	177.100
3928	178.000
4204	177.100
4256	177.600
5192	177.200
5256	177.200
5464	177.300
5856	177.600
6716	178.000
6832	177.100
6964	177.700
7384	177.700
7896	177.400
8204	177.300
8784	177.400
9404	178.000
10256	178.000
10536	177.800
10596	177.900
11204	177.900
12020	177.700
12456	177.500
1088	178.300
1700	178.800
2480	178.400
4072	178.700
4428	178.300
4484	179.000
4996	178.400
5520	178.700
5924	178.300
6248	178.100
6432	178.700
6912	178.300
6980	178.300
7124	178.700
8692	178.300
8928	178.400
9156	178.200
9524	178.300
9964	178.600
10492	179.000
10912	178.100
11920	178.200
12464	178.800
260	179.400
272	179.700
568	179.900
868	179.100
1756	179.400
2092	179.300
3540	179.600
3716	179.200
3896	179.600
4472	179.800
5172	179.800
5488	179.700
6368	179.600
6492	179.100
7000	179.400
9040	179.900
9064	179.900
9780	179.500
9812	179.500
10772	179.100
12064	179.200
672	180.800
1008	180.600
1196	180.700
1980	180.800
2328	180.200
2332	180.500
3012	180.500
3272	180.900
3324	180.100
5040	180.800
6608	180.400
7240	180.200
8080	180.700
8180	180.500
8224	180.300
9148	180.500
9420	180.700
9616	180.100
10600	180.400
11032	180.600
11644	180.700
11736	180.600
12092	181.000
248	181.400
596	181.100
2500	181.800
3048	181.800
3092	181.900
3360	181.700
3400	181.500
3704	181.700
3724	181.900
3732	181.600
3792	181.200
3876	181.800
4080	181.100
4760	181.500
5144	181.700
5536	181.300
6848	181.800
7624	181.500
7840	181.400
10104	181.400
10424	181.300
12340	181.300
12476	181.500
52	182.700
1532	182.800
1600	183.000
2276	182.200
2544	182.800
4540	182.800
5448	182.900
5524	182.400
5720	182.400
5840	182.200
6268	182.300
6984	183.000
7660	182.300
8036	182.200
8188	182.800
8268	182.800
