# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
3307	157.000
1255	159.000
5183	158.400
6263	159.700
8983	159.800
9643	159.300
12351	159.800
1891	160.500
2103	160.200
2727	160.400
6823	161.000
7055	160.500
10295	160.500
11691	160.800
12155	160.300
1023	161.300
2531	161.900
3143	161.900
6195	161.800
6751	161.700
8823	162.000
10123	161.600
11423	161.100
11535	161.800
99	162.700
1211	162.800
1239	162.200
7279	163.000
7851	162.400
7891	162.900
8947	163.000
9231	162.800
9291	162.800
10291	162.100
11559	162.800
43	163.200
515	163.800
547	163.700
1111	163.600
1271	163.200
1507	163.300
1615	163.300
1811	163.200
1867	163.800
2259	163.900
2387	163.400
2703	163.600
3531	164.000
3751	163.600
4663	163.200
4923	163.400
5015	163.100
6315	163.400
6367	164.000
6387	163.100
6543	164.000
7075	163.800
7287	163.800
8331	163.500
9347	163.300
10107	163.100
10475	164.000
11531	163.300
11651	163.600
11655	163.900
11683	163.500
39	164.300
167	164.500
915	164.900
1415	164.700
2059	164.200
3423	164.200
4027	165.000
5531	164.900
6223	164.900
6311	165.000
6931	164.200
8015	164.400
107	165.600
847	165.900
1291	165.100
1363	165.900
3635	165.800
4155	166.000
4939	165.700
6555	166.000
6619	165.700
7187	165.300
8723	165.500
9475	165.800
10051	165.100
10823	165.200
11263	165.900
703	166.700
979	167.000
1031	166.500
1227	167.000
1263	166.700
1399	166.800
1603	166.600
2143	166.200
2219	166.500
2423	166.800
2775	166.100
3767	166.800
4035	166.700
4519	166.100
5795	166.900
5835	166.100
11415	166.900
11483	166.200
11487	166.600
11527	166.300
11687	166.100
12043	166.400
12467	166.700
779	167.200
2651	168.000
3119	168.000
3243	167.200
3311	167.600
4223	167.600
4963	167.700
5411	168.000
5575	167.600
6419	167.900
7423	167.200
9215	167.900
9483	167.200
10091	167.100
10531	167.300
10923	167.200
11719	168.000
11807	167.800
12179	167.800
363	168.900
539	168.200
1431	168.600
1479	168.100
1815	169.000
3091	168.500
6059	168.800
7975	168.500
8183	169.000
9979	168.300
9999	168.400
11175	168.300
11363	168.700
11399	168.300
11667	168.600
12223	168.900
1043	169.100
1483	169.300
2559	169.400
2855	169.600
3855	169.400
4291	170.000
4319	169.300
4831	169.300
5827	170.000
6267	169.500
7047	170.000
7091	169.700
7127	169.500
7379	169.800
7511	169.400
7955	169.800
8159	169.600
8219	169.700
9019	169.600
9047	169.700
9555	169.700
9771	169.400
10151	169.100
10435	169.700
10855	169.700
10891	169.900
12147	169.700
343	170.500
