# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
3	158.700
2223	158.800
8047	158.900
8843	158.900
12427	158.600
1171	159.800
4323	159.400
11643	159.800
1519	160.800
2407	160.400
3335	160.900
3475	160.400
6475	160.300
6735	160.300
491	161.200
2155	161.900
4255	161.500
6235	161.300
7227	161.400
7251	161.600
8423	161.800
8871	162.000
9667	161.500
10975	161.300
11275	161.600
11915	161.900
12111	161.900
12123	161.900
295	162.600
1483	162.300
1531	163.000
1539	162.800
2623	162.200
2707	162.700
3667	162.300
4211	162.400
4851	162.400
7171	162.100
8119	162.700
8147	162.100
991	163.200
1803	163.300
2083	163.700
2563	163.500
3651	163.100
4027	163.600
4347	163.400
6851	163.600
7647	163.700
8291	163.600
8475	163.700
8895	163.600
9127	163.300
9603	163.200
10047	163.300
10371	163.400
10987	163.200
11063	163.800
11567	163.400
12087	164.000
351	164.500
1055	164.900
3319	164.800
3527	164.500
3675	164.800
5007	165.000
5879	165.000
6803	164.900
10279	164.400
10651	164.500
10839	164.300
11107	164.900
11139	164.700
11467	164.200
12259	164.900
387	165.200
631	166.000
1463	165.800
1859	165.100
1959	165.400
2839	165.400
2959	165.100
3843	165.900
3923	165.300
4967	165.900
5991	165.600
8403	165.100
9763	165.100
11111	165.700
11371	165.100
12195	165.800
367	166.500
607	166.300
1179	166.500
1775	166.900
1843	166.500
2015	166.400
2031	166.800
2927	167.000
3127	166.300
4439	166.600
5431	166.600
5843	166.200
6743	166.100
7315	166.400
7679	166.300
8451	166.100
9107	166.400
11823	166.700
12047	166.600
227	167.600
755	167.800
1015	167.600
1383	167.300
1543	167.400
1779	167.100
2979	168.000
3863	167.100
4119	167.800
4619	167.400
6007	167.300
6023	167.400
6607	168.000
7371	167.100
7527	167.800
10099	167.600
10299	167.300
11871	167.600
12003	167.500
187	168.900
291	169.000
1799	168.600
3627	168.800
4003	168.200
6311	168.600
7451	168.500
7471	168.600
8935	168.800
9423	168.500
9831	168.900
10067	168.900
10535	168.400
11203	168.800
479	169.100
519	169.100
567	169.300
1443	169.700
1871	169.900
2551	169.300
2687	169.100
2891	169.600
3191	169.200
3959	169.300
3999	169.300
4087	169.300
4135	169.800
4515	169.700
4975	169.700
8543	169.300
10155	169.400
10579	169.900
11647	169.900
12499	169.300
531	170.300
735	170.400
2683	170.800
3279	170.500
3443	170.400
5443	170.700
5567	170.300
6179	170.500
7099	170.800
9635	170.500
10423	170.600
11427	170.400
11795	170.700
12083	170.700
1419	171.500
3071	171.800
3571	171.900
4031	171.400
4251	171.800
5111	171.800
5167	171.300
5523	171.100
8483	171.200
9611	171.800
9751	171.600
10135	171.800
10459	171.800
10551	171.700
10875	171.800
11411	171.500
11767	171.100
11907	171.700
12283	171.200
12367	172.000
12403	171.400
191	172.900
395	173.000
2115	172.300
2291	172.600
2303	172.700
3815	172.900
4691	172.800
4931	172.100
5063	172.900
5095	172.600
5607	172.700
6195	172.700
6295	172.300
7815	172.300
8679	172.100
9279	172.500
9907	172.400
10347	172.200
10991	172.500
15	174.000
1551	173.600
2411	173.600
3455	173.800
3987	173.500
4163	173.100
4183	173.800
5699	173.100
6471	173.600
