# NEST version: 3.6.0
# RecordingBackendASCII version: 2
sender	time_ms
1053	158.400
4673	158.300
5677	158.900
9245	158.300
11385	159.600
11837	159.400
97	161.000
2853	160.500
5865	160.900
5905	160.700
7177	160.700
589	161.300
805	161.400
2333	161.600
3985	161.600
5453	161.500
7441	162.000
8001	162.000
9161	161.500
11981	161.900
5	162.400
61	162.600
389	162.100
1009	162.600
2009	162.800
3821	162.600
4157	162.100
4881	162.300
4981	163.000
6865	162.900
8737	162.200
9941	163.000
11097	163.000
437	163.100
1421	164.000
1709	163.700
2153	163.900
2945	163.400
3109	163.100
4113	163.900
6025	163.100
7621	163.200
9473	164.000
9581	163.100
9793	163.800
11177	163.400
11373	163.400
12009	163.100
629	164.400
1413	164.300
1913	164.600
2013	164.800
2449	164.500
2725	164.600
4097	164.400
4245	164.200
4445	164.600
5037	164.800
5229	165.000
5693	164.300
5981	164.800
6149	164.900
7513	164.700
7841	164.700
8353	164.500
8841	164.400
9673	164.200
10357	164.400
11065	164.300
11365	164.900
11641	164.500
965	165.600
5889	165.400
6765	165.700
7497	165.100
7861	166.000
8429	165.200
9721	165.700
10129	165.300
10433	165.900
10453	165.900
11305	165.900
11861	165.500
113	166.800
889	166.800
949	166.800
2169	166.900
2473	166.100
4189	167.000
5265	166.800
6305	166.900
6521	166.100
7785	166.300
8381	166.900
8557	166.200
8985	166.200
9269	166.200
9741	166.100
12177	166.300
12257	167.000
89	167.800
405	167.500
1609	167.100
2997	167.900
3141	168.000
3193	167.600
3609	167.200
3801	167.100
4541	168.000
5177	167.800
5713	167.900
6901	167.800
6989	167.600
7529	167.100
7537	167.400
7545	167.100
7973	167.500
9889	167.700
10809	167.800
11345	167.400
12041	167.300
12245	167.900
1121	168.200
1881	168.200
2073	168.100
3161	168.300
3493	169.000
4037	168.200
5033	168.100
6161	168.900
6361	169.000
7709	168.800
9129	168.700
9201	169.000
10057	168.300
11573	168.800
11697	168.200
12221	168.300
65	169.200
721	169.800
1077	169.300
2461	169.400
3633	169.500
3789	169.500
4261	170.000
4381	169.400
4505	169.300
5473	169.100
6317	169.100
6917	169.900
6929	169.100
7233	169.100
7413	169.800
7421	169.600
7949	169.300
8073	169.800
9837	169.200
9845	169.100
10177	169.400
10593	169.300
10893	169.800
11245	169.200
11485	169.100
11689	169.100
133	171.000
385	170.400
1281	170.200
1533	170.900
3477	170.300
4393	170.700
5613	170.700
5689	171.000
6253	170.900
6833	170.500
7053	170.300
8533	170.600
8585	170.400
9349	170.600
9625	170.900
9989	170.200
10165	170.400
11445	170.100
12033	170.700
2533	171.100
7137	171.700
7381	172.000
8033	171.400
8701	171.900
11605	171.200
12049	172.000
69	173.000
2177	172.300
2365	172.600
2969	172.900
3137	172.200
4249	172.900
5049	172.900
6269	172.600
7701	172.200
8457	172.500
8869	172.600
8941	172.200
9465	173.000
9689	172.400
9977	172.900
11037	172.700
11397	172.800
12037	172.600
201	173.600
353	173.300
769	173.600
901	173.100
989	174.000
1225	173.500
2429	173.800
2757	173.400
2933	173.400
3325	173.300
3541	173.100
3557	173.500
3561	173.400
3713	173.100
3885	173.500
4089	173.100
4421	173.800
5189	173.200
5297	173.700
5373	173.200
5849	173.600
6029	174.000
6037	173.300
6145	173.300
6173	174.000
6357	173.500
6449	173.300
7081	173.300
7225	173.300
7249	173.600
7541	173.800
8081	173.600
8125	173.900
9045	174.000
9089	173.200
9309	173.700
10973	173.700
11785	173.700
12277	173.400
12285	173.500
1545	175.000
2649	174.200
2885	174.800
3753	175.000
4025	174.900
4165	174.700
5745	174.600
5777	174.900
6229	174.400
7113	174.200
7353	175.000
7633	174.500
8317	174.300
8677	174.100
9513	174.300
11069	174.300
11585	174.700
221	175.400
409	175.800
1209	175.200
1389	175.500
2453	175.600
3249	175.800
4137	175.900
4205	175.800
4841	175.500
5817	175.500
7117	175.900
7661	175.900
8545	175.200
9333	175.900
10573	175.100
10741	175.300
11061	175.300
11165	175.900
11845	176.000
11849	175.800
1325	176.700
2029	177.000
2221	177.000
2477	177.000
3521	176.600
4417	176.100
4941	176.600
5241	176.300
5885	176.800
6217	176.600
6257	176.400
6645	176.300
7257	176.700
8233	176.200
8325	176.500
8953	176.500
9913	176.900
10201	176.500
10793	176.500
11217	176.700
11977	176.900
12289	176.400
12321	176.600
12457	176.600
937	177.700
2733	177.100
3373	177.600
4481	177.500
5329	177.100
7729	177.600
8309	177.500
8681	177.500
8865	177.200
9317	177.100
10685	177.900
10977	177.400
11905	177.100
613	178.800
1369	178.100
2837	178.500
3377	179.000
3469	178.200
3709	178.400
5773	178.600
6597	178.600
7129	178.600
7757	178.600
10633	178.300
2441	179.200
2657	180.000
3117	179.400
3461	179.600
3641	179.400
4513	179.700
4745	179.500
7773	179.800
8149	179.700
8705	179.900
9153	179.400
9905	179.500
10181	179.100
10609	179.300
10777	179.100
11033	179.500
11801	179.100
57	181.000
653	180.700
857	180.300
2041	181.000
2529	180.900
3997	180.200
4605	180.900
5517	180.900
6429	180.500
8321	180.500
8413	180.800
8641	180.100
8845	180.800
9257	180.600
9797	180.200
11429	180.800
457	181.800
517	181.500
581	181.200
1725	181.300
2193	181.700
2941	181.400
3049	181.700
3421	181.900
3809	181.900
4309	181.900
4749	181.800
5493	181.100
5929	181.900
6673	181.600
8537	181.200
9777	181.300
9829	181.200
10489	181.200
10785	181.100
10825	181.900
11277	181.900
11769	181.500
121	182.500
349	182.900
3077	182.100
3409	182.100
4317	182.600
4945	182.500
5909	182.800
6505	182.900
6921	182.400
7297	182.700
7457	182.600
7697	182.100
9249	182.400
9853	183.000
11089	182.100
11601	182.500
11909	182.800
12381	183.000
329	183.800
3157	183.400
4141	183.300
5477	183.800
5953	183.400
6337	184.000
6749	183.400
7197	183.500
7405	183.800
7553	183.300
9637	183.700
9929	183.700
10701	183.100
10861	183.900
11253	183.200
11941	183.700
12101	183.700
12129	183.200
801	184.700
3233	184.800
3457	184.300
4281	184.400
4529	184.900
4961	184.900
5465	184.300
6389	184.500
6493	184.100
6769	184.600
7145	184.600
7189	185.000
7929	184.100
9289	184.900
9529	185.000
10617	184.800
1565	186.000
1997	185.600
2925	185.100
3245	185.600
4001	185.100
4101	185.500
5841	185.600
6961	185.300
7801	185.600
9893	185.900
10237	185.300
10301	185.200
11085	186.000
1649	186.700
3301	186.700
3685	186.800
3729	187.000
4425	186.600
4601	186.800
5857	186.300
6313	186.900
6461	186.400
